"IDSCHOOL","IDTEACH","TT3G01","TCHAGEGR","T3JOBSA","T3WLOAD","T3SELF","SCHLOC","T3PLACRE"
"3046","304615","2","2",13.5445656381788,11.978054554173,15.5092644957646,"2","1"
"3046","304616","2","6",10.7432697208635,11.978054554173,11.2662537037369,"2","1"
"3046","304617","1","3",7.62552656763735,11.0322791166359,11.2419953454412,"2","1"
"3046","304618","2","5",10.0297856513749,6.48045467673548,14.9254409179502,"2","1"
"3046","304619","1","5",10.0803308134765,11.1869201241953,NA,"2","1"
"3046","304620","1","5",15.1262343951665,5.9649846515375,14.4593119375221,"2","1"
"3047","304702","1","5",11.5237234142029,11.4334492666813,11.3568504258251,"2","2"
"3047","304703","1","3",14.3783527248271,9.09590476110957,15.5092644957646,"2","2"
"3047","304704","1","4",12.470601712854,6.0882492227805,11.6035421631651,"2","2"
"3047","304705","2","5",14.398432830735,8.97264018986657,11.2662537037369,"2","2"
"3047","304706","1","5",11.4755297621522,12.1214896916194,15.5092644957646,"2","2"
"3047","304707","1","3",12.8691801896736,8.70369930715458,11.7232186613462,"2","2"
"3047","304708","1","4",14.4712129871782,7.04074818238546,15.1710669030226,"2","2"
"3047","304709","1","6",9.55052816489476,9.239339898556,12.1564350329387,"2","2"
"3047","304710","1","4",12.5462113899208,9.12504002340337,10.9719584775387,"2","2"
"3047","304711","2","4",8.03598436395871,8.97264018986657,12.9308011995099,"2","2"
"3047","304713","1","4",13.5579748326534,8.58043473591159,13.2591161483068,"2","2"
"3047","304715","1","4",15.1262343951665,6.0882492227805,15.5092644957646,"2","2"
"3047","304716","1","5",10.272819388069,7.38140663382064,13.2210841743178,"2","2"
"3047","304717","1","6",11.7856884548979,9.362604469799,11.2662537037369,"2","2"
"3047","304718","1","6",11.5896935837381,9.08694006501917,12.9332566562922,"2","2"
"3047","304719","1","5",11.3765303042273,5.9649846515375,12.6340859829791,"2","2"
"3047","304720","1","6",13.2012327979091,8.81799918230718,13.3460178606709,"2","2"
"3048","304801","1","6",13.3002322558339,8.86730501080438,15.5092644957646,"2","2"
"3048","304803","1","3",14.6951823290062,6.42442532617048,15.1156097708794,"2","2"
"3048","304804","2","4",12.5462113899208,9.09590476110957,11.9385974869278,"2","2"
"3048","304805","1","4",14.0388612753671,6.48045467673548,11.2662537037369,"2","2"
"3048","304806","1","4",11.9928858696157,9.09590476110957,13.0920577936211,"2","2"
"3048","304807","1","4",10.0847892903337,9.362604469799,15.5092644957646,"2","2"
"3048","304808","1","4",12.8691801896736,9.08694006501917,13.8593155184727,"2","2"
"3048","304809","1","4",NA,11.978054554173,11.964004277257,"2","2"
"3048","304810","1","5",10.4939474410043,9.362604469799,14.5868107915286,"2","2"
"3048","304811","1","6",11.7898176211723,7.92601192131242,13.5702707313228,"2","2"
"3048","304812","1","4",11.6195640409214,5.9649846515375,13.9413603662552,"2","2"
"3048","304813","1","4",12.512063066473,10.3890621721497,15.1972125500042,"2","2"
"3048","304814","1","5",14.9369164200495,5.9649846515375,15.5092644957646,"2","2"
"3048","304815","1","2",14.9369164200495,5.9649846515375,11.5201550661564,"2","2"
"3048","304816","2","4",10.5774746174697,8.3025291571092,15.5092644957646,"2","2"
"3048","304817","1","6",11.3765303042273,8.97264018986657,12.4098620233895,"2","2"
"3048","304818","1","4",12.8894111393252,11.5768844041277,14.1171841148982,"2","2"
"3048","304819","1","6",13.956553309473,8.69473461106419,15.5092644957646,"2","2"
"3049","304901","1","6",11.6182643952706,11.85478998293,13.0574283676076,NA,NA
"3049","304902","1","4",12.8691801896736,12.493524579371,13.3947168270358,NA,NA
"3049","304903","1","5",13.6451754061559,8.05151766657801,14.0840281052274,NA,NA
"3049","304904","1","6",13.4021416694618,10.1425330296637,10.3813777838376,NA,NA
"3049","304905","1","4",NA,8.84713444460098,15.2051686471297,NA,NA
"3049","304906","1","5",13.8344933812729,11.4917197912689,13.7824520019127,NA,NA
"3049","304907","1","5",10.9441785924162,9.6405100486013,12.590017621728,NA,NA
"3049","304908","1","6",9.75143703644751,9.7637746198443,13.0630421799143,NA,NA
"3049","304909","1","3",10.3540423285095,8.69473461106419,12.0059696269081,NA,NA
"3049","304910","1","6",10.7213640371047,11.85478998293,12.6004634099982,NA,NA
"3049","304911","2","4",13.1794719732846,9.362604469799,12.8381874240069,NA,NA
"3049","304912","1","4",12.9566691862421,9.6158571343527,14.0170054078675,NA,NA
