"IDSCHOOL","IDTEACH","TT3G01","TCHAGEGR","T3JOBSA","T3WELS","SCHLOC"
"3044","304408","1","5",14.9369164200495,7.59659258998962,"3"
"3044","304409","1","4",9.17039634929241,8.2799233518389,"3"
"3044","304410","2","4",12.8894111393252,8.76801675315982,"3"
"3044","304411","1","4",10.3093763658105,8.76801675315982,"3"
"3044","304412","1","5",8.46833607576981,10.0869535887292,"3"
"3044","304413","1","3",10.9656974194496,12.3300139307995,"3"
"3044","304414","1","5",13.110914280717,8.76801675315982,"3"
"3044","304415","2","4",15.1262343951665,7.59659258998962,"3"
"3044","304416","1","3",14.2628306171951,10.1346782768583,"3"
"3044","304417","1","4",12.9228959512507,7.59659258998962,"3"
"3044","304418","1","4",11.1334965675332,7.59659258998962,"3"
"3044","304419","1","5",14.9369164200495,8.2799233518389,"3"
"3044","304420","2","4",12.0097908875911,7.93717331891133,"3"
"3045","304501","1","4",11.3765303042273,10.1346782768583,"3"
"3045","304502","1","3",13.1122139263677,10.6227716781793,"3"
"3045","304503","2","3",11.7280913082972,12.0349885860011,"3"
"3045","304504","2","3",11.3765303042273,10.1346782768583,"3"
"3045","304505","1","3",12.9364382365905,8.2799233518389,"3"
"3045","304506","1","2",11.5439543638546,9.79192824393084,"3"
"3045","304507","1","4",8.18533685082503,12.0349885860011,"3"
"3045","304508","2","6",11.6182643952706,10.3277463333808,"3"
"3045","304510","1","4",10.272819388069,12.5252512913279,"3"
"3045","304511","2","4",11.3765303042273,7.93717331891133,"3"
"3045","304512","1","6",12.0084912419403,7.93717331891133,"3"
"3045","304513","1","6",10.1037205943346,11.9894332018778,"3"
"3045","304514","1","3",NA,NA,"3"
"3045","304515","1","5",8.15911754934332,10.6227716781793,"3"
"3045","304516","1","4",9.34487239341885,12.8202766361263,"3"
"3045","304518","1","4",13.606509563556,7.93717331891133,"3"
"3045","304519","2","4",13.5377556512708,9.30383484260989,"3"
"3045","304520","1","3",11.4302460658044,7.93717331891133,"3"
"3046","304601","1","6",10.4771755138941,7.59659258998962,"2"
"3046","304602","1","3",9.55052816489476,7.93717331891133,"2"
"3046","304603","1","5",10.326523381377,12.8202766361263,"2"
"3046","304604","1","6",9.26091108620212,11.8419205294786,"2"
"3046","304605","1","3",14.903431608124,8.76801675315982,"2"
"3046","304606","1","5",12.5092675554539,NA,"2"
"3046","304607","1","4",14.2818950120612,8.08468599131054,"2"
"3046","304608","1","5",14.9369164200495,13.160857365048,"2"
"3046","304609","1","6",11.6855342104565,12.6727639637271,"2"
"3046","304610","1","4",11.2337956711088,7.59659258998962,"2"
"3046","304611","2","6",11.1041933319664,12.8202766361263,"2"
"3046","304612","2","3",12.8881114936745,10.1346782768583,"2"
"3046","304613","2","6",9.86198650329126,10.4752590057801,"2"
"3046","304614","1","6",10.0513044784083,14.5275188887466,"2"
"3046","304615","2","2",13.5445656381788,7.93717331891133,"2"
"3046","304616","2","6",10.7432697208635,10.1346782768583,"2"
"3046","304617","1","3",7.62552656763735,15.3583623229951,"2"
"3046","304618","2","5",10.0297856513749,8.76801675315982,"2"
"3046","304619","1","5",10.0803308134765,11.4557844164336,"2"
"3046","304620","1","5",15.1262343951665,7.59659258998962,"2"
"3047","304702","1","5",11.5237234142029,10.4297036216568,"2"
"3047","304703","1","3",14.3783527248271,7.93717331891133,"2"
"3047","304704","1","4",12.470601712854,7.44907991759041,"2"
"3047","304705","2","5",14.398432830735,7.74410526238883,"2"
"3047","304706","1","5",11.4755297621522,13.3560947255764,"2"
"3047","304707","1","3",12.8691801896736,10.4752590057801,"2"
"3047","304708","1","4",14.4712129871782,7.59659258998962,"2"
"3047","304709","1","6",9.55052816489476,11.5013398005569,"2"
"3047","304710","1","4",12.5462113899208,10.4752590057801,"2"
"3047","304711","2","4",8.03598436395871,13.160857365048,"2"
"3047","304713","1","4",13.5579748326534,10.1346782768583,"2"
"3047","304715","1","4",15.1262343951665,7.93717331891133,"2"
"3047","304716","1","5",10.272819388069,NA,"2"
"3047","304717","1","6",11.7856884548979,7.93717331891133,"2"
"3047","304718","1","6",11.5896935837381,8.91552942555903,"2"
"3047","304719","1","5",11.3765303042273,8.08468599131054,"2"
"3047","304720","1","6",13.2012327979091,9.30383484260989,"2"
"3048","304801","1","6",13.3002322558339,7.59659258998962,"2"
"3048","304803","1","3",14.6951823290062,7.59659258998962,"2"
"3048","304804","2","4",12.5462113899208,7.93717331891133,"2"
"3048","304805","1","4",14.0388612753671,7.89161793478804,"2"
"3048","304806","1","4",11.9928858696157,10.4752590057801,"2"
"3048","304807","1","4",10.0847892903337,12.8202766361263,"2"
"3048","304808","1","4",12.8691801896736,7.59659258998962,"2"
"3048","304809","1","4",NA,10.4752590057801,"2"
"3048","304810","1","5",10.4939474410043,8.08468599131054,"2"
"3048","304811","1","6",11.7898176211723,7.59659258998962,"2"
"3048","304812","1","4",11.6195640409214,8.91552942555903,"2"
"3048","304813","1","4",12.512063066473,8.42526672023224,"2"
"3048","304814","1","5",14.9369164200495,7.44907991759041,"2"
"3048","304815","1","2",14.9369164200495,7.44907991759041,"2"
"3048","304816","2","4",10.5774746174697,7.74410526238883,"2"
"3048","304817","1","6",11.3765303042273,7.59659258998962,"2"
"3048","304818","1","4",12.8894111393252,9.79409754793664,"2"
"3048","304819","1","6",13.956553309473,9.94161022033594,"2"
"3049","304901","1","6",11.6182643952706,12.8202766361263,NA
"3049","304902","1","4",12.8691801896736,9.25611015448074,NA
"3049","304903","1","5",13.6451754061559,8.91552942555903,NA
"3049","304904","1","6",13.4021416694618,11.4536151124278,NA
"3049","304905","1","4",NA,8.2799233518389,NA
"3049","304906","1","5",13.8344933812729,8.91552942555903,NA
"3049","304907","1","5",10.9441785924162,10.4752590057801,NA
"3049","304908","1","6",9.75143703644751,10.4752590057801,NA
"3049","304909","1","3",10.3540423285095,8.76801675315982,NA
"3049","304910","1","6",10.7213640371047,11.4536151124278,NA
"3049","304911","2","4",13.1794719732846,9.30383484260989,NA
"3049","304912","1","4",12.9566691862421,11.8419205294786,NA
"3049","304913","1","6",9.55052816489476,10.4752590057801,NA
"3049","304914","1","3",10.272819388069,7.93717331891133,NA
"3049","304915","2","6",14.9369164200495,13.6511200703748,NA
"3049","304916","2","4",11.1334965675332,9.79409754793664,NA
"3049","304917","1","3",11.1872123291103,11.3061024400285,NA
"3049","304918","1","4",13.9864451594408,8.76801675315982,NA
"3049","304919","1","4",12.0097908875911,8.08468599131054,NA
"3049","304920","1","4",12.0315517122156,8.76801675315982,NA
"3050","305001","2","6",8.63858965602074,9.15632217021068,"3"
"3050","305002","1","5",10.4052627704025,15.0633369781967,"3"
"3050","305003","1","4",11.3546363887376,8.76801675315982,"3"
"3050","305004","1","5",11.3546363887376,7.93717331891133,"3"
"3050","305005","1","4",12.3031776532267,10.4752590057801,"3"
"3050","305006","1","3",11.1334965675332,9.10859748208153,"3"
"3050","305007","2","5",10.0513044784083,10.1346782768583,"3"
"3050","305008","1","4",11.3765303042273,11.3061024400285,"3"
"3050","305009","1","6",NA,NA,"3"
"3050","305011","1","4",12.8894111393252,10.6227716781793,"3"
"3050","305012","1","5",9.84727766316592,10.6227716781793,"3"
"3050","305013","2","4",13.7135195727789,7.93717331891133,"3"
"3050","305014","1","4",13.7971271843238,9.25611015448074,"3"
"3050","305015","1","5",11.2532691640358,10.6227716781793,"3"
"3050","305016","1","5",5.88984294549695,15.3583623229951,"3"
"3050","305017","2","4",12.4558928727286,10.1346782768583,"3"
"3050","305018","1","2",11.1537275171848,9.64441557153164,"3"
"3050","305019","1","5",11.3765303042273,7.74410526238883,"3"
"3050","305020","2","6",11.2078183672183,10.1346782768583,"3"
"3051","305101","1","4",11.1537275171848,12.3300139307995,"2"
"3051","305102","1","4",13.3564024495783,8.4729914083614,"2"
"3051","305103","1","5",14.9369164200495,7.59659258998962,"2"
"3051","305104","1","3",12.4252375814268,7.59659258998962,"2"
"3051","305105","1","5",13.110914280717,7.93717331891133,"2"
"3051","305106","2","6",12.9364382365905,10.2821909492576,"2"
"3051","305107","2","5",11.0794057174998,10.6227716781793,"2"
"3051","305108","1","4",13.5914596445788,7.93717331891133,"2"
"3051","305109","1","4",13.3686568575364,8.76801675315982,"2"
"3051","305110","1","4",14.9369164200495,10.1346782768583,"2"
"3051","305111","2","4",9.67395640555601,10.9655217111068,"2"
"3051","305112","1","3",9.5854561864027,11.8419205294786,"2"
"3051","305113","1","5",11.3765303042273,10.1346782768583,"2"
"3051","305114","2","2",12.7903999131314,9.15632217021068,"2"
"3051","305115","1","4",12.7004682526646,7.74410526238883,"2"
"3051","305116","1","3",11.3546363887376,11.1585897676293,"2"
"3051","305117","1","5",13.3217628511363,8.08468599131054,"2"
"3051","305118","1","3",9.45022906131912,15.0156122900675,"2"
"3051","305119","2","6",13.8495433002501,11.4536151124278,"2"
"3051","305120","1","2",11.3546363887376,11.3061024400285,"2"
"3052","305201","1","6",14.8832006584724,7.74410526238883,"2"
"3052","305202","2","4",14.8845003041232,7.59659258998962,"2"
"3052","305203","1","5",13.1659296879448,7.74410526238883,"2"
"3052","305204","1","5",11.766757150897,9.45134751500914,"2"
"3052","305205","2","5",12.0785447998764,11.5729268327506,"2"
"3052","305206","1","4",11.1859126834595,9.30383484260989,"2"
"3052","305207","1","6",11.3765303042273,7.93717331891133,"2"
"3052","305208","2","6",10.7739250121653,14.0394254874257,"2"
"3052","305209","2","4",12.8356953777482,7.93717331891133,"2"
"3052","305210","1","4",14.9369164200495,8.08468599131054,"2"
"3052","305211","1","4",9.11817645308368,14.1869381598249,"2"
"3052","305212","1","5",14.8845003041232,10.2821909492576,"2"
"3052","305213","1","6",11.1872123291103,7.93717331891133,"2"
"3052","305214","2","6",11.3765303042273,8.08468599131054,"2"
"3052","305215","1","4",10.0513044784083,11.9894332018778,"2"
"3052","305216","1","4",13.8495433002501,12.8202766361263,"2"
"3052","305217","1","4",10.2878575387771,11.4536151124278,"2"
"3052","305218","1","3",11.766757150897,7.59659258998962,"2"
"3052","305219","1","3",12.8691801896736,7.93717331891133,"2"
"3052","305220","1","4",11.3765303042273,9.30383484260989,"2"
"3053","305301","1","5",15.1262343951665,7.44907991759041,"2"
"3053","305302","1","4",11.3765303042273,10.4752590057801,"2"
"3053","305303","2","6",11.3765303042273,7.59659258998962,"2"
"3053","305304","1","5",12.0084912419403,7.93717331891133,"2"
"3053","305305","2","3",14.2843494442285,7.93717331891133,"2"
"3053","305306","1","4",12.8154644280965,7.93717331891133,"2"
"3053","305307","1","5",11.1872123291103,12.8202766361263,"2"
"3053","305308","1","6",NA,10.4817669177977,"2"
"3053","305309","1","5",9.190615530675,7.93717331891133,"2"
"3053","305310","1","4",12.3031776532267,7.93717331891133,"2"
"3053","305311","1","6",11.766757150897,7.93717331891133,"2"
"3053","305312","1","5",11.598045213888,7.59659258998962,"2"
"3053","305313","1","3",12.6463774026311,7.93717331891133,"2"
"3053","305314","1","5",13.767235334356,7.74410526238883,"2"
"3053","305315","1","5",11.1537275171848,10.1346782768583,"2"
"3053","305316","1","6",14.4942734574534,7.59659258998962,"2"
"3053","305317","1","4",14.7475984449325,8.76801675315982,"2"
"3053","305318","1","5",13.5914596445788,9.64441557153164,"2"
"3053","305319","1","5",11.4083403820456,7.93717331891133,"2"
"3053","305320","1","6",8.76661544901385,10.2821909492576,"2"
"3054","305401","2","5",11.8087489251732,7.93717331891133,"2"
"3054","305403","1","4",13.5914596445788,9.79409754793664,"2"
"3054","305404","1","6",8.34910566819332,15.3583623229951,"2"
"3054","305405","1","3",11.3765303042273,7.59659258998962,"2"
"3054","305406","1","5",11.766757150897,9.25611015448074,"2"
"3054","305407","1","5",11.8191732668234,7.59659258998962,"2"
"3054","305408","1","6",9.20566544965216,10.4752590057801,"2"
"3054","305409","1","3",NA,NA,"2"
"3054","305410","2","4",11.1334965675332,11.4536151124278,"2"
"3054","305411","1","5",NA,NA,"2"
"3054","305412","1","6",11.3765303042273,12.8202766361263,"2"
"3054","305413","1","6",11.3765303042273,10.9655217111068,"2"
"3054","305414","1","6",12.7004682526646,10.1346782768583,"2"
"3054","305415","2","5",11.5237234142029,7.93717331891133,"2"
"3054","305416","1","5",12.5233929172366,7.93717331891133,"2"
"3054","305417","1","5",11.3765303042273,10.1346782768583,"2"
"3054","305419","1","6",11.1872123291103,10.1346782768583,"2"
"3054","305420","1","5",11.766757150897,10.2821909492576,"2"
"3055","305501","1","5",14.6938826833554,7.59659258998962,"2"
"3055","305502","2","4",8.98569218323335,11.1585897676293,"2"
"3055","305503","1","5",11.388121200663,7.93717331891133,"2"
"3055","305504","2","4",12.4503707632023,8.08468599131054,"2"
"3055","305505","1","5",12.9364382365905,7.93717331891133,"2"
"3055","305506","1","6",12.9364382365905,7.93717331891133,"2"
"3055","305507","1","5",11.7856884548979,7.93717331891133,"2"
"3055","305508","1","5",11.1872123291103,8.76801675315982,"2"
"3055","305509","1","4",9.86198650329126,10.6227716781793,"2"
"3055","305510","1","3",12.9594987068658,9.98716560445914,"2"
"3055","305511","1","3",10.1037205943346,9.10859748208153,"2"
"3055","305512","2","6",11.766757150897,9.98716560445914,"2"
"3056","305601","2","4",11.3550114771939,10.1346782768583,"2"
"3056","305602","1","6",11.3765303042273,7.93717331891133,"2"
"3056","305605","1","4",10.1837887482586,11.4536151124278,"2"
"3056","305606","2","3",11.7117535119382,7.79182995051799,"2"
"3056","305607","1","4",12.4583473048959,9.30383484260989,"2"
"3056","305608","1","5",11.766757150897,7.93717331891133,"2"
"3056","305609","1","6",11.1537275171848,10.6227716781793,"2"
"3056","305610","1","3",14.0388612753671,7.93717331891133,"2"
"3056","305612","1","5",10.2930385694516,11.4536151124278,"2"
"3056","305614","1","5",11.5439543638546,7.93717331891133,"2"
"3056","305615","1","4",11.3685197529292,9.30383484260989,"2"
"3056","305619","1","2",13.8344933812729,7.93717331891133,"2"
"3056","305620","1","5",13.110914280717,9.79192824393084,"2"
"3057","305702","1","4",9.30749442820068,12.6727639637271,"1"
"3057","305703","1","5",8.01259458310065,15.2108496505959,"1"
"3057","305704","2","5",10.1988386672357,12.8202766361263,"1"
"3057","305708","2","5",10.272819388069,10.1346782768583,"1"
"3057","305709","1","3",14.0388612753671,8.42526672023224,"1"
"3057","305710","1","3",11.2304919807682,8.91552942555903,"1"
"3057","305711","1","6",14.2818950120612,7.74410526238883,"1"
"3057","305712","1","4",11.5645604019626,7.59659258998962,"1"
"3057","305713","1","6",13.5353012191035,7.74410526238883,"1"
"3057","305714","1","5",11.3765303042273,7.93717331891133,"1"
"3057","305716","1","5",NA,NA,"1"
"3058","305803","1","5",11.5439543638546,8.2799233518389,"2"
"3058","305804","1","5",12.7471202614735,8.91552942555903,"2"
"3058","305805","1","4",11.1872123291103,8.2799233518389,"2"
"3058","305806","2","6",11.3765303042273,7.93717331891133,"2"
"3058","305807","1","6",11.3765303042273,8.08468599131054,"2"
"3058","305808","1","3",12.0084912419403,10.1346782768583,"2"
"3058","305809","1","4",12.7111810173808,13.160857365048,"2"
"3058","305810","1","5",10.2930385694516,15.2108496505959,"2"
"3058","305811","1","4",11.7869881005487,7.93717331891133,"2"
"3058","305812","2","4",10.4405727582791,12.8202766361263,"2"
"3058","305813","1","6",9.88388041878099,10.2821909492576,"2"
"3058","305814","2","3",13.1122139263677,11.4536151124278,"2"
"3058","305815","1","4",11.1872123291103,10.4752590057801,"2"
"3058","305816","2","5",10.0126386358084,7.79182995051799,"2"
"3058","305817","2","2",11.1872123291103,12.6727639637271,"2"
"3058","305818","1","3",14.0590922250187,11.8419205294786,"2"
"3058","305819","1","4",8.53583612027781,10.4752590057801,"2"
"3058","305820","1","5",11.598045213888,11.1130343835061,"2"
"3059","305901","1","5",13.8344933812729,8.08468599131054,"3"
"3059","305902","1","4",10.2089123055187,7.93717331891133,"3"
"3059","305903","1","5",12.9364382365905,7.93717331891133,"3"
"3059","305904","1","5",13.1793388824194,7.93717331891133,"3"
"3059","305905","1","6",11.1872123291103,12.8202766361263,"3"
"3059","305906","2","5",11.3765303042273,10.1346782768583,"3"
"3059","305907","1","6",9.89547131521672,7.93717331891133,"3"
"3059","305908","1","5",12.6463774026311,9.25611015448074,"3"
"3059","305909","1","6",11.9615972355403,7.59659258998962,"3"
"3059","305910","1","6",11.766757150897,8.42743602423811,"3"
"3059","305911","1","6",14.4712129871782,10.4752590057801,"3"
"3059","305912","1","3",14.9369164200495,7.93717331891133,"3"
"3059","305913","1","4",11.5439543638546,7.93717331891133,"3"
"3059","305914","1","4",NA,NA,"3"
"3059","305915","1","5",11.3765303042273,7.93717331891133,"3"
"3059","305916","1","6",12.9364382365905,8.2799233518389,"3"
"3059","305917","1","4",13.1794719732846,7.93717331891133,"3"
"3059","305918","1","4",14.398432830735,10.1346782768583,"3"
"3059","305919","1","5",12.5246925628874,7.93717331891133,"3"
"3060","306002","1","4",11.1872123291103,10.2821909492576,"2"
"3060","306003","1","5",14.6938826833554,7.74410526238883,"2"
"3060","306004","1","4",11.3765303042273,7.59659258998962,"2"
"3060","306005","2","4",11.7332723389716,7.93717331891133,"2"
"3060","306008","2","3",11.3765303042273,7.93717331891133,"2"
"3060","306009","2","6",12.0084912419403,7.59659258998962,"2"
"3060","306010","1","4",11.1872123291103,11.1130343835061,"2"
"3060","306011","2","5",12.391377681045,7.59659258998962,"2"
"3060","306012","1","5",12.7206874340472,8.91552942555903,"2"
"3060","306013","1","3",13.1122139263677,7.59659258998962,"2"
"3060","306014","1","4",11.3765303042273,10.2821909492576,"2"
"3060","306015","1","5",12.4340447351125,8.08468599131054,"2"
"3060","306016","1","5",13.1122139263677,8.2799233518389,"2"
"3060","306017","2","3",12.1989757718429,7.59659258998962,"2"
"3060","306018","2","5",10.0513044784083,8.76801675315982,"2"
"3060","306019","1","5",13.5914596445788,7.79182995051799,"2"
"3060","306020","2","4",14.9369164200495,7.89161793478804,"2"
"3061","306101","1","4",13.1810136165265,10.4752590057801,"2"
"3061","306102","1","4",11.3765303042273,7.93717331891133,"2"
"3061","306103","1","6",14.2281792504841,7.93717331891133,"2"
"3061","306104","1","5",13.1122139263677,8.08468599131054,"2"
"3061","306105","1","4",13.4558574310389,15.0156122900675,"2"
"3061","306106","2","4",10.2257805225347,11.0110770952301,"2"
"3061","306107","1","3",13.2012327979091,7.93717331891133,"2"
"3061","306108","1","3",14.903431608124,7.44907991759041,"2"
"3061","306109","1","5",14.1995870461671,7.93717331891133,"2"
"3061","306110","2","4",12.937604791376,7.93717331891133,"2"
"3061","306111","2","5",11.8100485708239,10.4752590057801,"2"
"3061","306113","1","3",14.5058643538892,9.59886018740834,"2"
"3061","306114","2","3",NA,NA,"2"
"3061","306115","2","5",11.1872123291103,9.98716560445914,"2"
"3061","306116","1","4",11.1666062910023,7.59659258998962,"2"
"3061","306117","2","5",NA,NA,"2"
"3061","306119","2","4",13.3497255535355,8.76801675315982,"2"
"3061","306120","1","4",15.1262343951665,7.44907991759041,"2"
"3062","306201","2","5",14.0388612753671,10.1346782768583,"2"
"3062","306202","2","6",10.4771755138941,9.64441557153164,"2"
"3062","306203","1","5",14.2281792504841,8.96325411368818,"2"
"3062","306204","1","4",12.6798622145566,9.64441557153164,"2"
"3062","306205","1","4",11.5439543638546,10.1346782768583,"2"
"3062","306206","1","3",11.3765303042273,10.1346782768583,"2"
"3062","306207","1","4",11.5192649373458,9.45134751500914,"2"
"3062","306208","1","4",11.3765303042273,7.93717331891133,"2"
"3062","306209","2","3",9.86198650329126,10.4752590057801,"2"
"3062","306210","1","6",13.795827538673,7.59659258998962,"2"
"3062","306211","1","5",9.3277253778523,10.4275343176509,"2"
"3062","306212","1","4",11.3765303042273,9.64441557153164,"2"
"3062","306213","1","5",15.1262343951665,10.3277463333808,"2"
"3062","306214","1","5",8.29535589701171,12.8202766361263,"2"
"3062","306215","1","3",14.2818950120612,10.4752590057801,"2"
"3062","306216","1","5",11.7869881005487,11.4536151124278,"2"
"3062","306217","1","2",12.8691801896736,8.76801675315982,"2"
"3062","306218","1","5",14.0388612753671,10.1346782768583,"2"
"3062","306219","2","6",11.3009206271605,7.93717331891133,"2"
"3062","306220","1","4",11.3765303042273,10.8158397347018,"2"
"3063","306301","1","4",14.8845003041232,8.42743602423811,"2"
"3063","306302","1","5",10.8538600752241,8.23219866370975,"2"
"3063","306303","1","2",12.8691801896736,7.59659258998962,"2"
"3063","306304","1","5",11.766757150897,10.2821909492576,"2"
"3063","306306","2","5",8.90430214232305,9.30383484260989,"2"
"3063","306307","1","6",11.3765303042273,13.160857365048,"2"
"3063","306308","2","3",11.3765303042273,8.08468599131054,"2"
"3063","306309","2","4",14.7157883671142,7.74410526238883,"2"
"3063","306310","1","5",11.2628220061771,7.59659258998962,"2"
"3063","306311","1","4",13.3015319014847,7.93717331891133,"2"
"3063","306312","1","3",11.1666062910023,8.76801675315982,"2"
"3063","306313","1","4",10.995439921826,8.42526672023224,"2"
"3063","306314","1","6",10.5308912754712,11.3061024400285,"2"
"3063","306316","1","4",8.42967023316989,11.8419205294786,"2"
"3063","306317","1","3",13.9864451594408,7.59659258998962,"2"
"3063","306318","1","5",9.1841466226188,10.9655217111068,"2"
"3063","306320","2","3",10.9413490717926,8.42526672023224,"2"
"3064","306401","1","5",12.713635449548,7.93717331891133,"2"
"3064","306402","1","3",12.4034767568023,9.98716560445914,"2"
"3064","306403","1","5",14.9369164200495,7.59659258998962,"2"
"3064","306404","1","4",7.62552656763735,12.8202766361263,"2"
"3064","306405","1","5",9.86198650329126,7.93717331891133,"2"
"3064","306406","1","3",11.3765303042273,7.93717331891133,"2"
"3064","306407","1","5",13.1122139263677,8.91552942555903,"2"
"3064","306408","1","5",12.8691801896736,7.59659258998962,"2"
"3064","306409","1","6",11.8191732668234,8.76801675315982,"2"
"3064","306410","1","4",12.5462113899208,7.79182995051799,"2"
"3064","306411","2","5",11.1872123291103,8.76801675315982,"2"
"3064","306412","1","4",8.58175595075407,10.6227716781793,"2"
"3064","306413","1","4",14.4710798963129,10.4752590057801,"2"
"3064","306414","2","5",12.5932044775815,7.89161793478804,"2"
"3064","306415","1","5",6.45584548194391,8.91552942555903,"2"
"3064","306416","1","6",14.9369164200495,11.1130343835061,"2"
"3064","306417","1","2",14.209114855618,10.1346782768583,"2"
"3064","306418","1","4",9.55052816489476,8.76801675315982,"2"
"3064","306419","1","3",5.94355870707403,12.8202766361263,"2"
"3064","306420","1","5",15.1262343951665,7.74410526238883,"2"
"3065","306501","1","4",13.7971271843238,7.44907991759041,"2"
"3065","306502","2","3",4.06384080616441,11.2583777518994,"2"
"3065","306503","2","5",11.3765303042273,7.44907991759041,"2"
"3065","306504","1","4",14.0388612753671,NA,"2"
"3065","306505","1","4",12.7471202614735,7.59659258998962,"2"
"3065","306506","2","5",10.2871413714689,11.9894332018778,"2"
"3065","306507","1","6",13.2071462526178,13.2085820531772,"2"
"3065","306508","2","6",12.3568934148038,13.5036073979756,"2"
"3065","306509","1","3",11.1872123291103,10.4752590057801,"2"
"3065","306510","1","5",11.3765303042273,NA,"2"
"3065","306511","2","3",12.6463774026311,7.93717331891133,"2"
"3065","306512","2","6",NA,9.0955816580463,"2"
"3065","306513","1","6",11.2078183672183,9.94161022033594,"2"
"3065","306514","1","5",11.3765303042273,7.59659258998962,"2"
"3065","306515","1","3",11.3009206271605,7.93717331891133,"2"
"3065","306516","1","5",12.0084912419403,7.93717331891133,"2"
"3065","306517","1","5",11.3009206271605,7.93717331891133,"2"
"3065","306518","2","3",14.3165346105032,8.2799233518389,"2"
"3065","306519","1","5",14.0293497226423,9.30383484260989,"2"
"3065","306520","1","3",12.8154644280965,7.79182995051799,"2"
"3066","306601","1","4",11.766757150897,7.93717331891133,"2"
"3066","306602","1","5",9.39319913633487,11.0110770952301,"2"
"3066","306603","1","4",7.79425027291541,11.9894332018778,"2"
"3066","306604","1","5",10.9656974194496,7.59659258998962,"2"
"3066","306605","1","6",14.3165346105032,9.98716560445914,"2"
"3066","306606","1","6",9.61765312094641,11.9894332018778,"2"
"3066","306607","1","4",10.0847892903337,10.4752590057801,"2"
"3066","306609","2","5",12.9901539981676,8.76801675315982,"2"
"3066","306610","2","5",11.1537275171848,12.8202766361263,"2"
"3066","306611","1","4",12.0084912419403,7.44907991759041,"2"
"3066","306612","1","5",9.88705101825646,13.9917007992965,"2"
"3066","306614","1","6",11.3765303042273,7.93717331891133,"2"
"3066","306615","1","4",NA,NA,"2"
"3066","306616","1","4",10.7226636827555,10.6227716781793,"2"
"3066","306617","1","6",12.8691801896736,8.42526672023224,"2"
"3066","306618","1","6",14.6951823290062,10.8180090387076,"2"
"3066","306619","1","5",9.75143703644751,8.57494869663732,"2"
"3066","306620","1","3",11.0968938119182,10.2821909492576,"2"
"3067","306701","1","3",10.7432697208635,10.4752590057801,"2"
"3067","306702","1","4",13.5956005791223,7.79182995051799,"2"
"3067","306703","2","5",6.03420653484896,11.499170496551,"2"
"3067","306704","1","5",8.80038868400526,7.93717331891133,"2"
"3067","306705","1","5",11.1872123291103,11.3061024400285,"2"
"3067","306706","2","3",10.7432697208635,10.2821909492576,"2"
"3067","306707","1","4",12.6452108478456,8.23219866370975,"2"
"3067","306708","2","2",12.4583473048959,10.2821909492576,"2"
"3067","306709","1","2",13.3686568575364,10.3277463333808,"2"
"3067","306710","1","3",11.7654575052463,11.3061024400285,"2"
"3067","306711","1","5",11.1872123291103,10.4752590057801,"2"
"3067","306712","1","6",10.5526521000957,11.4536151124278,"2"
"3067","306713","1","3",NA,NA,"2"
"3067","306714","1","5",11.1334965675332,12.8202766361263,"2"
"3067","306715","1","5",10.272819388069,9.79409754793664,"2"
"3067","306716","1","4",11.9670416565904,8.2799233518389,"2"
"3067","306717","1","5",NA,10.4752590057801,"2"
"3067","306718","1","4",9.42846823669463,8.2799233518389,"2"
"3067","306719","1","3",12.8691801896736,12.6727639637271,"2"
"3067","306720","2","5",13.110914280717,7.93717331891133,"2"
"3068","306801","1","6",11.6182643952706,7.93717331891133,"2"
"3068","306802","2","4",11.334405439086,8.2799233518389,"2"
"3068","306803","1","4",10.0632704633004,10.6227716781793,"2"
"3068","306804","1","5",13.1299949323091,7.79182995051799,"2"
"3068","306805","1","4",NA,NA,"2"
"3068","306806","1","6",13.5914596445788,7.93717331891133,"2"
"3068","306807","1","6",14.9369164200495,7.93717331891133,"2"
"3068","306809","1","5",NA,NA,"2"
"3068","306810","1","3",9.36121018977776,7.93717331891133,"2"
"3068","306811","1","4",14.4712129871782,7.59659258998962,"2"
"3068","306812","2","4",10.4004110503108,7.59659258998962,"2"
"3068","306813","2","3",NA,NA,"2"
"3068","306814","2","4",13.1269227664931,7.79182995051799,"2"
"3068","306815","1","6",8.75826381886392,12.6727639637271,"2"
"3068","306816","2","3",NA,8.76801675315982,"2"
"3068","306817","1","5",10.9441785924162,10.4752590057801,"2"
"3068","306818","1","6",13.5914596445788,8.2799233518389,"2"
"3068","306819","1","4",11.1537275171848,13.5491627820989,"2"
"3068","306820","1","3",10.1446560157536,7.59659258998962,"2"
"3068","306821","1","2",13.0584981647906,7.93717331891133,"2"
"3068","306822","1","2",15.1262343951665,8.76801675315982,"2"
"3068","306823","1","3",10.9656974194496,12.8202766361263,"2"
"3068","306826","2","2",13.1471419478757,7.79182995051799,"2"
"3069","306901","1","5",11.3546363887376,9.10859748208153,"3"
"3069","306902","1","6",13.4021416694618,10.2800216452517,"3"
"3069","306903","1","6",14.0388612753671,8.91552942555903,"3"
"3069","306904","1","3",12.6798622145566,10.4752590057801,"3"
"3069","306905","1","6",13.4021416694618,7.59659258998962,"3"
"3069","306906","2","6",14.9369164200495,8.76801675315982,"3"
"3069","306907","1","4",11.3765303042273,9.93944091633004,"3"
"3069","306908","1","6",12.0084912419403,7.93717331891133,"3"
