"IDSCHOOL","IDTEACH","TT3G01","TCHAGEGR","T3JOBSA","T3WELS","T3SELF","T3PLACRE","SCHLOC"
"3006","300605","1","5",11.7856884548979,12.8680013242555,11.3646391256138,"2","2"
"3006","300606","1","4",11.766757150897,10.6227716781793,12.5967721661228,"2","2"
"3006","300607","1","6",8.50182088769527,12.4796959072046,13.5561692519957,"2","2"
"3006","300608","1","5",9.69902092052117,12.6727639637271,12.5718178149587,"2","2"
"3006","300609","1","6",12.0084912419403,9.25611015448074,10.3226180723501,"2","2"
"3006","300610","1","4",5.96363432452491,11.9894332018778,14.4593119375221,"2","2"
"3006","300611","1","3",13.3015319014847,7.59659258998962,12.5129272840628,"2","2"
"3006","300612","1","6",12.4034767568023,9.25611015448074,11.9752186760948,"2","2"
"3006","300613","2","5",13.0584981647906,9.79192824393084,12.938181831614,"2","2"
"3006","300614","2","5",9.69456244366398,7.79182995051799,11.7791447077023,"2","2"
"3006","300615","2","4",11.408727238771,7.59659258998962,14.3243669454469,"2","2"
"3006","300616","1","4",12.8008360230506,7.59659258998962,14.8783259759717,"2","2"
"3006","300617","1","2",10.8674023605638,7.93717331891133,10.2689268519916,"2","2"
"3006","300618","1","5",10.8880083986719,8.76801675315982,11.4821333490807,"2","2"
"3006","300619","1","5",12.4558928727286,8.2799233518389,12.6373557563335,"2","2"
"3006","300620","1","6",8.72794960641393,11.7941958413495,14.4262674998825,"2","2"
"3007","300701","1","4",12.6648122955794,7.74410526238883,13.1765366419404,"2","1"
"3007","300702","1","4",14.8845003041232,7.44907991759041,12.607583404762,"2","1"
"3007","300703","1","4",12.8691801896736,7.93717331891133,14.4243716099673,"2","1"
"3007","300704","1","4",11.3765303042273,7.93717331891133,12.2817980400715,"2","1"
"3007","300705","1","3",6.35554637836827,14.8702689216742,10.3427192267904,"2","1"
"3007","300706","1","5",11.3765303042273,7.93717331891133,15.5092644957646,"2","1"
"3007","300707","1","3",12.8691801896736,7.93717331891133,11.969746094311,"2","1"
"3007","300708","2","6",11.0713033647529,7.59659258998962,13.4363518307456,"2","1"
"3007","300709","1","4",14.6951823290062,7.44907991759041,15.5092644957646,"2","1"
"3007","300710","1","6",12.5246925628874,7.59659258998962,13.3530849209139,"2","1"
"3007","300711","2","4",11.3765303042273,8.76801675315982,12.6419916266698,"2","1"
"3007","300712","1","6",14.9369164200495,7.59659258998962,12.1057661747546,"2","1"
"3007","300713","1","4",12.8691801896736,10.2821909492576,10.4491291988032,"2","1"
"3007","300714","1","5",13.2012327979091,10.1346782768583,13.8312433844545,"2","1"
"3007","300715","1","5",14.2628306171951,7.44907991759041,14.0307168850822,"2","1"
"3007","300716","2","4",8.79520765333079,13.5491627820989,12.2963675613633,"2","1"
"3007","300717","1","4",15.1262343951665,7.59659258998962,11.9808324884015,"2","1"
"3007","300718","1","6",10.0890575320828,8.08468599131054,14.5010356507353,"2","1"
"3007","300719","1","5",12.8691801896736,7.93717331891133,14.0307168850822,"2","1"
"3007","300720","1","4",13.5927592902296,7.89161793478804,13.1995519919571,"2","1"
"3008","300801","1","5",11.766757150897,10.4752590057801,11.6542124715634,"2","2"
"3008","300802","2","6",11.8397793049313,8.76801675315982,15.5092644957646,"2","2"
"3008","300803","2","4",14.4712129871782,7.93717331891133,13.6746637360478,"2","2"
"3008","300804","1","5",9.80827074171419,11.3061024400285,9.00132771831319,"2","2"
"3008","300805","1","3",8.05198108146581,9.25611015448074,12.7374958012303,"2","2"
"3008","300807","1","6",12.2745854489097,11.1130343835061,12.2701609559839,"2","2"
"3008","300808","1","6",12.6798622145566,8.08468599131054,11.2662537037369,"2","2"
"3008","300809","1","3",12.0097908875911,10.4752590057801,14.3776781655921,"2","2"
"3008","300810","1","5",9.86198650329126,13.0133446926488,13.0009333896265,"2","2"
"3008","300811","1","4",13.110914280717,10.6227716781793,10.3934080991796,"2","2"
"3008","300812","1","3",14.0388612753671,9.64441557153164,11.2662537037369,"2","2"
"3008","300813","2","4",12.4034767568023,7.79182995051799,11.5258524734293,"2","2"
"3008","300814","1","6",11.1872123291103,12.8202766361263,11.6948107031285,"2","2"
"3008","300815","1","4",13.3497255535355,10.6227716781793,14.4256118132287,"2","2"
"3008","300816","1","4",10.7226636827555,9.25611015448074,14.390671485674,"2","2"
"3008","300817","1","4",15.1262343951665,7.93717331891133,13.4854913144006,"2","2"
"3008","300818","1","5",13.6322966323384,7.59659258998962,11.2662537037369,"2","2"
"3008","300819","2","6",12.5427523673793,7.93717331891133,15.1319741705282,"2","2"
"3008","300820","1","2",14.6414665674291,8.2799233518389,14.3356707777943,"2","2"
"3009","300901","1","5",6.8365659119472,11.9417085137487,13.1445109696891,"2","3"
"3009","300902","1","3",11.9711250449912,15.0633369781967,13.9320480331354,"2","3"
"3009","300903","1","4",11.766757150897,7.93717331891133,11.2662537037369,"2","3"
"3009","300904","1","4",7.15852348911526,14.722756249275,10.4369789043153,"2","3"
"3009","300905","1","6",11.1872123291103,12.8202766361263,15.5092644957646,"2","3"
"3009","300906","2","4",9.60424392647184,11.3516578241518,11.2662537037369,"2","3"
"3009","300907","1","6",9.36121018977776,9.93944091633004,11.7791447077023,"2","3"
"3009","300908","1","5",10.3881566423528,10.4752590057801,11.2662537037369,"2","3"
"3009","300909","1","4",10.1451229056587,10.1346782768583,11.7232186613462,"2","3"
"3009","300910","2","5",9.55052816489476,10.1346782768583,13.7399021155238,"2","3"
"3009","300911","1","5",13.1122139263677,13.0133446926488,13.7776943026318,"2","3"
"3009","300912","1","4",9.4077935317763,9.64441557153164,13.7200870944031,"2","3"
"3009","300913","1","6",8.92770369145014,8.42526672023224,14.2093318442944,"2","3"
"3009","300914","2","4",14.0053764634416,11.4536151124278,11.3352510868206,"2","3"
"3009","300915","1","6",13.1122139263677,9.25611015448074,14.4542513702207,"2","3"
"3009","300916","1","4",9.3277253778523,9.64441557153164,12.9001601145384,"2","3"
"3009","300917","1","6",15.1262343951665,14.0394254874257,15.5092644957646,"2","3"
"3009","300918","1","3",11.1872123291103,10.6227716781793,11.2662537037369,"2","3"
"3009","300919","1","5",9.70960059437212,15.3583623229951,13.5932067168423,"2","3"
"3009","300920","1","3",9.60424392647184,10.8158397347018,12.2390446650961,"2","3"
"3010","301001","1","4",12.9228959512507,8.76801675315982,13.4176041723051,"2","3"
"3010","301003","1","5",9.69456244366398,7.93717331891133,13.8346429166897,"2","3"
"3010","301004","1","3",10.7213640371047,10.963352407101,13.7340724904857,"2","3"
"3010","301005","1","4",6.78789809017936,15.2108496505959,7.72033376648771,"2","3"
"3010","301007","1","5",12.8691801896736,7.93717331891133,12.072794768067,"2","3"
"3010","301008","1","6",14.6938826833554,8.57494869663732,12.894113470363,"2","3"
"3010","301009","1","4",13.0584981647906,7.59659258998962,12.0927740935628,"2","3"
"3010","301010","2","3",11.0853029154824,7.79182995051799,12.2404312580939,"2","3"
"3010","301012","1","4",12.4217785588853,7.93717331891133,15.5092644957646,"2","3"
"3010","301013","1","4",11.5439543638546,7.93717331891133,15.5092644957646,"2","3"
"3010","301014","1","3",11.6311431690881,11.3755201682164,12.0390946437736,"2","3"
"3010","301015","1","6",11.3765303042273,11.9894332018778,11.2662537037369,"2","3"
"3010","301016","2","6",11.766757150897,7.79182995051799,13.6377720311204,"2","3"
"3010","301019","1","6",11.766757150897,8.2799233518389,11.2662537037369,"2","3"
"3011","301101","2","4",14.5045647082384,8.08468599131054,11.7170366251912,"2","2"
"3011","301102","1","4",11.766757150897,7.93717331891133,12.4098620233895,"2","2"
"3011","301103","1","5",13.8344933812729,7.59659258998962,15.1972125500042,"2","2"
"3011","301104","1","6",11.6195640409214,7.93717331891133,15.5092644957646,"2","2"
"3011","301105","1","5",9.65082726847038,7.93717331891133,13.6783513908621,"2","2"
"3011","301106","1","5",13.8495433002501,7.59659258998962,11.2662537037369,"2","2"
"3011","301107","1","4",11.3765303042273,7.59659258998962,10.2410152932253,"2","2"
"3011","301108","1","6",11.3765303042273,7.93717331891133,12.9234144505616,"2","2"
"3011","301109","1","6",11.3765303042273,9.10859748208153,12.9903830033044,"2","2"
"3011","301110","1","5",9.55052816489476,9.98716560445914,13.472528987124,"2","2"
"3011","301111","2","6",12.8691801896736,12.3321832348054,12.669460793082,"2","2"
"3011","301112","1","6",14.2818950120612,9.10859748208153,15.5092644957646,"2","2"
"3011","301113","2","5",13.5731578424957,7.93717331891133,10.5605470330912,"2","2"
"3011","301114","1","6",14.8832006584724,10.4752590057801,13.1257579179145,"2","2"
"3011","301115","1","4",12.9594987068658,8.76801675315982,9.70703438895887,"2","2"
"3011","301116","2","5",11.5439543638546,7.59659258998962,11.2662537037369,"2","2"
"3011","301117","1","5",12.6934044998964,7.93717331891133,11.417780139752,"2","2"
"3011","301118","1","6",14.903431608124,7.59659258998962,11.8819237296357,"2","2"
"3011","301119","1","5",9.30711933974433,11.3061024400285,9.68863250356312,"2","2"
"3011","301120","1","3",13.0119148227921,7.59659258998962,14.5612124919578,"2","2"
"3012","301201","2","4",11.3765303042273,7.93717331891133,11.6435440289733,"2","2"
"3012","301202","1","5",14.1907529169873,10.4752590057801,14.4689306139869,"2","2"
"3012","301203","1","5",10.8014439592978,10.2821909492576,12.3431904924085,"2","2"
"3012","301204","1","5",8.81365431454812,8.91552942555903,11.2662537037369,"2","2"
"3012","301205","1","4",12.6261464529796,11.1130343835061,13.8613526746754,"2","2"
"3012","301206","1","6",11.5641735452372,12.6727639637271,11.2662537037369,"2","2"
"3012","301208","1","5",9.88388041878099,10.2821909492576,15.5092644957646,"2","2"
"3012","301209","1","4",10.975122306784,11.4536151124278,13.9508308299136,"2","2"
"3012","301211","1","6",11.3765303042273,8.42743602423811,11.2662537037369,"2","2"
"3012","301212","1","5",11.3765303042273,12.3321832348054,12.9733545911398,"2","2"
"3012","301213","1","4",8.98236625155715,7.93717331891133,11.2662537037369,"2","2"
"3012","301215","1","3",14.2281792504841,9.30383484260989,11.2662537037369,"2","2"
"3012","301216","1","6",14.1156375072194,7.74410526238883,11.2662537037369,"2","2"
"3012","301217","2","6",8.87514271638959,11.6466831689503,11.2662537037369,"2","2"
"3012","301218","1","3",11.1872123291103,10.1346782768583,11.2662537037369,"2","2"
"3012","301219","2","4",8.96263171295808,12.4796959072046,10.6870581595443,"2","2"
"3014","301401","1","4",8.63858965602074,11.3061024400285,12.9453707208017,"2","3"
"3014","301402","1","5",9.88388041878099,8.2799233518389,11.6871824280367,"2","3"
"3014","301404","1","4",12.6261464529796,11.1130343835061,11.8977253001287,"2","3"
"3014","301405","1","4",13.8010085693475,8.2799233518389,12.37052255174,"2","3"
"3014","301406","1","5",14.9369164200495,7.93717331891133,14.9114681333301,"2","3"
"3014","301407","2","6",14.6213864615212,7.74410526238883,15.5092644957646,"2","3"
"3014","301408","2","5",7.8264354391901,11.9894332018778,9.46568989921698,"2","3"
"3014","301409","2","4",11.1872123291103,7.93717331891133,12.5281646381314,"2","3"
"3014","301410","1","5",11.2862117870352,10.4752590057801,12.393010927627,"2","3"
"3014","301411","1","4",14.6938826833554,7.93717331891133,14.4446693852783,"2","3"
"3014","301412","1","4",10.9428789467654,11.4536151124278,12.7082108177972,"2","3"
"3014","301413","1","4",11.8410789505821,10.1346782768583,12.6590883653079,"2","3"
"3014","301414","2","6",15.1262343951665,10.4752590057801,15.5092644957646,"2","3"
"3014","301415","1","6",10.326523381377,12.8202766361263,12.6519596464434,"2","3"
"3014","301416","1","5",9.69456244366398,10.2821909492576,13.1025035818913,"2","3"
"3014","301417","1","5",11.7869881005487,7.59659258998962,13.6947157905109,"2","3"
"3014","301418","1","6",14.6951823290062,12.3300139307995,12.9777537352346,"2","3"
"3014","301419","1","5",14.7475984449325,9.79192824393084,13.9769563804638,"2","3"
"3014","301420","1","4",12.0097908875911,8.08468599131054,15.5092644957646,"2","3"
"3015","301501","1","6",11.8062944930059,7.93717331891133,12.2633961546757,"2","2"
"3015","301502","1","5",11.1872123291103,8.08468599131054,14.8723754008357,"2","2"
"3015","301503","1","4",12.0084912419403,10.1346782768583,12.0841069262763,"2","2"
"3015","301504","1","5",14.6938826833554,9.64658487553744,12.9779749393404,"2","2"
"3015","301505","1","4",11.1537275171848,9.25611015448074,11.2662537037369,"2","2"
"3015","301506","1","6",14.9369164200495,11.1130343835061,14.2239240325296,"2","2"
"3015","301507","2","5",11.766757150897,7.93717331891133,11.2662537037369,"2","2"
"3015","301508","2","4",15.1262343951665,7.59659258998962,14.7549684908285,"2","2"
"3015","301509","1","3",11.1872123291103,10.6227716781793,15.5092644957646,"2","2"
"3015","301510","2","4",9.69326279801321,12.3321832348054,10.1137032116597,"2","2"
"3015","301511","1","6",11.2387274243802,7.93717331891133,13.0633367220729,"2","2"
"3015","301512","2","5",12.9901539981676,7.74410526238883,12.8621417035843,"2","2"
"3015","301513","1","6",14.6938826833554,8.57494869663732,14.3497482007266,"2","2"
"3015","301514","1","4",10.1037205943346,9.10859748208153,12.393010927627,"2","2"
"3015","301515","1","4",11.3765303042273,10.2821909492576,10.8725989788516,"2","2"
"3015","301516","1","6",11.3765303042273,8.08468599131054,11.2662537037369,"2","2"
"3015","301517","1","5",12.8691801896736,7.93717331891133,12.1390993082941,"2","2"
"3015","301518","1","5",13.5445656381788,10.2821909492576,12.2024095410182,"2","2"
"3015","301519","1","6",11.3765303042273,11.6488524729561,9.94704030698227,"2","2"
"3015","301520","1","5",14.4712129871782,10.1346782768583,14.0720061157473,"2","2"
"3016","301601","1","5",9.94985058831611,9.15632217021068,12.647807571048,"2","3"
"3016","301602","1","4",14.2818950120612,10.4752590057801,14.6448527568294,"2","3"
"3016","301603","1","5",14.9369164200495,7.93717331891133,12.3932499136335,"2","3"
"3016","301604","2","3",13.4034413151126,7.93717331891133,15.1835093986515,"2","3"
"3016","301605","1","4",12.9228959512507,7.89161793478804,12.072794768067,"2","3"
"3016","301606","1","5",9.45022906131912,9.25611015448074,13.5349445614702,"2","3"
"3016","301607","1","5",10.441531325078,7.93717331891133,11.2662537037369,"2","3"
"3016","301608","1","6",11.7622986740398,7.59659258998962,11.2662537037369,"2","3"
"3016","301609","2","5",14.0748005194598,8.76801675315982,15.5092644957646,"2","3"
"3016","301610","2","5",14.9369164200495,7.79182995051799,12.9447395651724,"2","3"
"3016","301611","2","6",11.6195640409214,7.74410526238883,13.8401154984734,"2","3"
"3016","301612","1","5",13.767235334356,7.93717331891133,12.0273145099811,"2","3"
"3016","301613","1","3",12.713635449548,7.59659258998962,11.1515679458933,"2","3"
"3016","301614","1","4",13.1122139263677,10.1346782768583,15.5092644957646,"2","3"
"3016","301615","1","5",12.0097908875911,7.79182995051799,13.8477821561576,"2","3"
"3016","301616","1","4",14.7475984449325,7.59659258998962,14.6189484103849,"2","3"
"3016","301617","1","6",11.3765303042273,7.59659258998962,11.2662537037369,"2","3"
"3016","301618","1","5",11.1872123291103,8.08468599131054,14.4787206759505,"2","3"
"3016","301619","1","4",13.1122139263677,9.30383484260989,10.4699503110029,"2","3"
"3016","301620","1","5",11.1872123291103,11.9894332018778,13.9935512810323,"2","3"
"3017","301701","2","6",7.86856030433143,13.6511200703748,11.2662537037369,"2","2"
"3017","301702","2","4",9.6408466820869,11.1585897676293,14.4283470237762,"2","2"
"3017","301703","1","5",13.3552476630618,8.76801675315982,12.5500897578239,"2","2"
"3017","301704","2","6",15.1262343951665,7.44907991759041,15.0590643394634,"2","2"
"3017","301705","1","6",13.4021416694618,7.59659258998962,13.3385852265859,"2","2"
"3017","301706","1","3",13.577917359239,8.76801675315982,13.4139174884429,"2","2"
"3017","301707","1","4",10.5333457076385,10.8158397347018,13.0920577936211,"2","2"
"3017","301708","1","6",11.1872123291103,7.93717331891133,15.0590643394634,"2","2"
"3017","301709","1","4",11.4289464201536,7.59659258998962,12.7731712195887,"2","2"
"3017","301710","1","4",12.8894111393252,7.59659258998962,14.2104295996061,"2","2"
"3017","301711","1","5",14.6951823290062,7.59659258998962,14.8560110011869,"2","2"
"3017","301712","1","4",12.4789533430039,7.93717331891133,11.2662537037369,"2","2"
"3017","301713","1","4",13.2549485594862,8.91552942555903,15.1972125500042,"2","2"
"3017","301714","1","5",14.9369164200495,11.4536151124278,11.9823022274784,"2","2"
"3017","301715","1","6",8.05787827944844,8.76801675315982,15.5092644957646,"2","2"
"3017","301716","1","6",9.44869918634624,7.59659258998962,14.958302563478,"2","2"
"3017","301718","1","6",11.2074315104929,11.5013398005569,10.2555848145171,"2","2"
"3017","301719","1","4",11.3224394541939,7.93717331891133,14.3577000789864,"2","2"
"3017","301720","1","3",13.3015319014847,7.93717331891133,15.5092644957646,"2","2"
"3018","301802","2","4",9.67395640555601,8.2799233518389,13.4657641858159,"1","2"
"3018","301805","2","6",11.3765303042273,10.1346782768583,12.1727994325875,"1","2"
"3018","301806","1","3",13.5914596445788,10.2821909492576,15.5092644957646,"1","2"
"3018","301807","1","5",10.272819388069,8.91552942555903,12.7871523486259,"1","2"
"3018","301808","1","4",12.8881114936745,7.59659258998962,11.2662537037369,"1","2"
"3018","301809","1","4",10.0513044784083,9.30383484260989,12.9978238968697,"1","2"
"3018","301811","1","5",11.1537275171848,9.45134751500914,11.2662537037369,"1","2"
"3018","301814","1","5",11.3765303042273,7.59659258998962,12.1164331671305,"1","2"
"3018","301815","2","5",13.1244683343258,7.59659258998962,11.2662537037369,"1","2"
"3018","301816","1","6",9.88388041878099,10.2821909492576,12.4448264638289,"1","2"
"3018","301817","2","6",11.3765303042273,7.59659258998962,12.5410718838857,"1","2"
"3018","301818","1","2",14.8832006584724,7.59659258998962,11.6035421631651,"1","2"
"3018","301820","1","5",15.1262343951665,7.44907991759041,14.8783259759717,"1","2"
"3019","301901","2","4",11.1537275171848,7.93717331891133,13.3220215645468,"3","2"
"3019","301902","1","4",11.3765303042273,9.79409754793664,11.1771711305067,"3","2"
"3019","301903","1","4",11.766757150897,7.93717331891133,13.7562665151726,"3","2"
"3019","301904","1","5",10.9441785924162,10.4752590057801,10.2832613723753,"3","2"
"3019","301905","1","4",11.1334965675332,8.2799233518389,13.2995358390913,"3","2"
"3019","301906","1","3",10.7226636827555,9.30383484260989,9.6894963068909,"3","2"
"3019","301907","1","4",11.3765303042273,7.93717331891133,12.2633961546757,"3","2"
"3019","301908","2","6",11.8191732668234,7.93717331891133,12.0439084395976,"3","2"
"3019","301909","1","5",12.3568934148038,10.2821909492576,15.1156097708794,"3","2"
"3019","301910","1","5",11.766757150897,8.76801675315982,15.5092644957646,"3","2"
"3019","301911","1","5",12.8691801896736,9.25611015448074,11.5599037641016,"3","2"
"3019","301912","1","3",12.7677262995815,7.59659258998962,14.3577000789864,"3","2"
"3019","301913","1","5",11.5439543638546,7.93717331891133,11.2662537037369,"3","2"
"3019","301914","1","4",10.5145534791123,11.7963651453553,13.6604142555917,"3","2"
"3019","301915","1","2",14.6938826833554,7.93717331891133,11.7689070361061,"3","2"
"3019","301916","2","3",12.470601712854,7.44907991759041,14.544848092309,"3","2"
"3019","301917","2","3",10.0513044784083,10.1346782768583,11.9808324884015,"3","2"
"3019","301918","1","5",13.3015319014847,12.8202766361263,12.7153005449837,"3","2"
"3019","301919","1","6",13.8495433002501,7.74410526238883,13.2604817058841,"3","2"
"3019","301920","1","4",14.4712129871782,10.4752590057801,15.1156097708794,"3","2"
"3019","301921","1","6",12.6648122955794,10.4752590057801,14.1073809258501,"3","2"
"3019","301922","1","5",12.9364382365905,8.76801675315982,9.88960664749007,"3","2"
"3019","301923","1","3",13.8379524038143,9.98716560445914,14.2051306663666,"3","2"
"3019","301924","1","5",12.5926616410541,10.4752590057801,12.7919349382428,"3","2"
"3019","301925","1","4",11.3765303042273,10.1346782768583,12.72191396915,"3","2"
"3019","301926","1","4",11.3765303042273,7.93717331891133,10.9542017579764,"3","2"
"3019","301927","2","4",10.9428789467654,7.93717331891133,13.1995519919571,"3","2"
"3019","301928","1","4",13.1122139263677,7.93717331891133,13.3163593045232,"3","2"
"3020","302001","1","6",13.3552476630618,10.4752590057801,12.7351284933376,"2","2"
"3020","302002","2","3",15.1262343951665,7.59659258998962,14.8590149572621,"2","2"
