"IDSCHOOL","IDTEACH","T3JOBSA","T3JSENV","T3JSPRO","T3SATAT","TT3G01","TCHAGEGR","T3WELS","T3WLOAD","T3STBEH","T3SELF","T3SECLS","T3SEINS","T3SEENG","T3PERUT","T3SOCUT","T3VALP","T3COOP","T3EXCH","T3COLES","T3EFFPD","T3PDPED","T3PDIV","T3PDBAR","SCHLOC","T3PACAD","T3PCOM","T3PLACSN","T3PDELI","T3PLACPE","T3PLACRE","T3PLACMA","T3PLEADS","T3PLEADP","T3PDIVB"
3001,300114,14.6616975170807,14.4966709956183,13.359235849904,NA,1,4,7.93717331891133,6.0882492227805,8.31648669837052,12.5135724498962,11.5131967503484,14.4248645192037,10.7981011991464,9.28716831284968,13.8173973943067,8.09895473157908,13.8923548571665,13.6941929016332,13.2604900777722,13.8862470856366,8.25141785370751,7.98031994553514,9.01347341058792,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300115,14.0388612753671,13.3758518426872,13.4164188677735,14.3379917042146,1,4,9.10859748208153,9.08694006501917,10.0951568044226,12.6669891543311,11.9985984426042,12.4686848035384,12.6595832424896,12.2708065572889,14.1819834720071,10.024054363826,10.436150630996,12.3845646057792,8.59150717911191,13.8862470856366,11.6721651492152,10.9711854491339,8.79293790733437,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300116,12.6934044998964,12.9608158395226,11.5337779717635,NA,2,4,10.1346782768583,6.21375496804609,10.5409332275105,11.4723176336183,11.0277950580927,10.3970361463235,12.6595832424896,NA,NA,6.59264870354033,11.4033948930115,12.4642811107442,10.1849491434666,10.0703407355841,13.8850768795787,13.6282185844495,9.01832034472536,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300117,11.3765303042273,11.3783523622159,10.8673758789002,11.5751442405512,1,5,10.2821909492576,9.362604469799,7.81304765339067,11.2662537037369,11.5131967503484,11.2483365781408,10.7981011991464,12.0660047991807,11.0863985762531,6.59264870354033,9.025817045254,10.1206158647723,8.41583267683057,9.76086618784915,8.61551269013186,10.3784626727943,11.4102823415523,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300118,11.6182643952706,11.7911689215133,10.8673758789002,11.1066803567282,1,4,10.1346782768583,11.7315254116871,11.04659006564,10.6275802909241,10.6813947595283,10.4536385686518,10.7981011991464,11.6585570909444,9.09362995279772,10.024054363826,8.43538444857701,12.8651412499969,4.6499651772222,13.8862470856366,10.1525597540789,10.3784626727943,9.49089642312584,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300119,11.3092722573104,9.38085288174467,12.7500167749101,15.6496905789191,1,3,10.4752590057801,6.27202549263369,9.59171775944284,10.2163011454944,11.5131967503484,8.57443814735306,10.7981011991464,12.7019681533061,11.0863985762531,7.59009798668109,7.73890997426948,9.85413497674634,6.45619597532608,NA,9.47233467045979,10.7100240725858,8.49000452374433,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3001,300120,13.1122139263677,11.7933883653805,13.4164188677735,11.5751442405512,2,3,7.59659258998962,5.9649846515375,6.53559879916867,14.8394722294838,14.425606903883,13.8656325866003,14.3682570583942,12.0660047991807,14.1819834720071,9.52420393299697,4.3550020324606,5.8068141389504,4.6499651772222,13.8862470856366,7.49924588624407,10.3784626727943,9.73809006413534,2,11.3407001375752,10.3037753016726,8.27165057646775,5.34222206464593,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3002,300201,6.72747142295494,6.31136201342049,7.9950289043804,13.6821422668623,1,6,10.6227716781793,7.92601192131242,11.3726056586446,12.5500897578239,12.8193685767821,11.2483365781408,12.7614553941153,12.0660047991807,13.0859607291066,7.59910430075008,5.58798765830825,7.23943361389337,5.35018889758302,13.8862470856366,8.97088669215082,10.7100240725858,7.19587310904768,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300202,13.6657814442639,14.9094875549157,11.2456635355751,NA,1,4,7.74410526238883,11.5768844041277,9.59171775944284,12.7425870343478,13.3047702690378,12.4686848035384,11.5459354031263,6.50617601853852,14.1819834720071,10.024054363826,6.98754212050668,8.54450668089228,6.46609313038418,13.8862470856366,8.15330846664707,11.8568631609058,6.49791459325622,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300203,9.69902092052117,7.84721716951618,11.5337779717635,NA,1,3,8.2799233518389,8.97264018986657,9.26570216643825,13.7789865221562,12.8193685767821,13.6324306066078,13.5069743219219,9.94253393879587,14.1819834720071,10.024054363826,10.0689737490428,12.1180837177532,8.22283815319755,8.60814447793746,9.01885128138036,8.57077175338304,8.04166311603107,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300204,13.4227477075698,14.4944515517511,11.2456635355751,NA,1,4,8.76801675315982,5.9649846515375,7.81304765339067,11.655047123711,11.5131967503484,13.1275369994396,9.90903514859445,9.48981426297778,14.1819834720071,7.09024755585208,10.2230249728845,12.3845646057792,8.22283815319755,NA,9.3676846575953,10.4488626960377,8.26462208635334,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300205,13.3015319014847,11.7933883653805,13.73972285342,15.6496905789191,1,5,7.93717331891133,8.4571701646686,6.53559879916867,11.2662537037369,11.5131967503484,11.2483365781408,10.7981011991464,11.8633588490526,14.1819834720071,10.532911108724,9.87666926434635,9.43733153650061,10.5709381907326,13.8862470856366,8.21435430748467,8.31188134532665,9.71143192637934,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300206,9.94075501156448,8.26003372881357,11.5337779717635,14.5798498023744,1,5,10.4752590057801,11.7023901493933,8.31648669837052,12.7246827050674,11.9985984426042,11.9094528709351,13.3657424753499,12.0660047991807,13.8173973943067,6.59264870354033,8.97188459353528,11.4302441606264,7.0129109473444,13.8862470856366,10.1525597540789,10.7100240725858,10.2130896096044,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300207,10.3093763658105,10.2575332092848,10.1657842365788,11.5751442405512,1,6,12.8202766361263,9.8780744949969,11.04659006564,12.4377974460108,11.5131967503484,12.4120823812102,12.61790827137,11.4106391732345,11.0863985762531,8.59880516240809,3.90733180933069,5.03242523357581,4.6499651772222,NA,10.4556087496657,8.90233315317455,9.49089642312584,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300208,10.0847892903337,11.3783523622159,8.66143099724373,9.04108146433639,2,3,7.93717331891133,10.1985623802287,8.31648669837052,13.0341871190161,12.8193685767821,12.8377325971188,12.4049028634252,7.1636974524648,11.4509846539535,9.52420393299697,9.61092780868598,11.6375070735355,7.91107776886729,NA,10.1351180852682,8.57077175338304,11.2818385869101,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300209,11.766757150897,11.3783523622159,11.5337779717635,12.928242249175,1,4,8.08468599131054,9.5306925214939,8.81992574335035,13.244338510341,12.8193685767821,12.4120823812102,13.3657424753499,14.8469970934919,14.1819834720071,8.59880516240809,8.31063764905095,8.54450668089228,8.75481023757062,13.8862470856366,10.4708702098751,10.3784626727943,9.26551398573484,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300210,11.3765303042273,11.3783523622159,10.8673758789002,11.5751442405512,1,4,8.42743602423811,7.43071246231784,10.0951568044226,11.6035421631651,11.5131967503484,11.2483365781408,11.6570686594453,12.0660047991807,14.1819834720071,10.024054363826,5.70859384466265,6.34205352942987,6.45619597532608,9.76086618784915,8.9796075265562,10.1195722647379,8.51908612856897,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300211,11.4517648928378,12.2084243685451,10.1657842365788,11.5751442405512,1,4,11.9417085137487,9.12504002340337,8.31648669837052,14.9250083842707,14.425606903883,15.085980811998,13.3657424753499,6.71097777664671,12.9206515137518,8.51774833578717,7.42172654219338,7.23943361389337,8.52222709370518,6.94720309789231,12.3807329446518,9.8584108881898,10.2130896096044,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300212,11.7869881005487,11.7933883653805,11.1532909682475,15.6496905789191,1,4,7.93717331891133,8.97264018986657,8.31648669837052,14.9963734917992,13.604836769705,15.085980811998,14.3682570583942,9.73988798866777,14.1819834720071,8.59880516240809,8.57621759066802,11.7058355063626,6.05288690670836,12.1230939283578,6.77541663059807,8.31188134532665,7.91806629552633,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300213,11.766757150897,11.3783523622159,11.5337779717635,11.5751442405512,1,6,9.25611015448074,9.362604469799,9.59171775944284,12.9061409175989,12.8193685767821,12.4120823812102,12.5044597388776,12.0660047991807,12.5538009262521,11.032761539553,9.9147391816505,10.393929596081,9.6801942355033,10.3429054748735,8.2557782709102,10.1195722647379,9.26551398573484,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300214,11.5439543638546,11.3783523622159,11.1532909682475,NA,1,5,7.59659258998962,5.9649846515375,7.81304765339067,13.4859904961909,13.5960112843913,11.2483365781408,14.3682570583942,11.6585570909444,12.1892148485517,7.59009798668109,13.9753165227401,13.6941929016332,13.4039988261147,13.8862470856366,7.76523133560796,12.6380763220584,5.04868128616146,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300215,15.1262343951665,14.9094875549157,13.73972285342,12.4728517760633,1,6,7.44907991759041,11.4244845705909,7.54469468227806,15.5092644957646,14.9110085961387,15.085980811998,14.3682570583942,14.8469970934919,13.8173973943067,8.59880516240809,9.68100873637718,13.2136162574155,6.45619597532608,13.8862470856366,8.18165117846453,9.2679590803419,6.27253215586523,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300216,9.11947609873445,7.84721716951618,10.5440718932536,15.6496905789191,2,4,10.4752590057801,6.93989535136846,8.81992574335035,11.9513442089153,13.3047702690378,10.4536385686518,11.5459354031263,14.6421953353837,7.98854917069972,7.59009798668109,9.58585960983643,11.0794915387802,8.42572983188867,13.8862470856366,10.1765420486937,10.3784626727943,7.47214835488179,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300217,11.1872123291103,11.3783523622159,10.5440718932536,14.751983043407,2,4,10.4752590057801,11.7023901493933,11.3726056586446,12.9901572391855,11.5131967503484,13.0709345771113,13.3657424753499,8.43131254475547,11.0863985762531,6.59264870354033,9.24959342443958,12.4574482674615,6.46609313038418,10.0703407355841,9.40038778661545,12.5177149919971,10.3366864301092,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300218,11.408727238771,11.3783523622159,10.9223595499285,11.5751442405512,1,5,10.7702843505785,9.15417528569716,8.81992574335035,14.7549684908285,13.6511705676022,14.4248645192037,14.3682570583942,6.50617601853852,11.8246287708513,7.09024755585208,14.3425961174861,13.2136162574155,14.5199030589159,13.8862470856366,11.2492046805546,10.9711854491339,10.5887270052561,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300219,12.5462113899208,13.3758518426872,10.8673758789002,11.1480794906475,1,5,10.4752590057801,9.362604469799,10.0951568044226,13.0065216388343,11.5131967503484,13.0709345771113,13.4074174464695,11.6585570909444,13.8173973943067,9.51519761892797,10.8652626943077,12.3845646057792,9.3337938084697,12.1230939283578,11.2688265579667,12.5177149919971,10.3366864301092,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3002,300220,10.9656974194496,11.3783523622159,10.1657842365788,15.6496905789191,1,5,9.10859748208153,10.2837269930875,10.0951568044226,11.2662537037369,11.5131967503484,11.2483365781408,10.7981011991464,14.8469970934919,14.1819834720071,10.024054363826,10.406670307984,10.740126989072,10.1849491434666,13.8862470856366,9.64893156716857,10.9711854491339,8.51908612856897,2,11.8874025198831,11.0352519117384,8.27165057646775,4.27632287483523,1,1,1,15.4376021389135,16.262061541948,14.6862665725968
3003,300301,12.6463774026311,11.3783523622159,13.0359318642574,14.2965925702953,2,4,7.93717331891133,6.1173844850743,6.53559879916867,12.5865344945267,11.5131967503484,12.0430345876298,13.3657424753499,9.06727589888089,11.8246287708513,9.02435350216787,12.0497110023705,12.8696964788521,10.89754430765,13.8862470856366,11.6154797255803,10.9711854491339,8.29370369117798,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300302,11.1872123291103,11.3783523622159,10.5440718932536,10.5053034640065,1,4,10.6227716781793,9.6405100486013,11.9958055337078,11.3548004501287,11.5131967503484,11.6173843717212,10.6545540764011,9.28716831284968,14.1819834720071,9.52420393299697,10.3915963643373,11.0134407203806,9.8855602029589,11.5325369932307,8.22961576769408,10.3784626727943,11.2576039162229,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300303,11.1537275171848,11.3783523622159,10.4868888753842,NA,2,5,8.2799233518389,11.4334492666813,10.5409332275105,12.3541571811391,11.5131967503484,12.4120823812102,12.4049028634252,12.0660047991807,14.1819834720071,7.09024755585208,11.9569641148213,12.8651412499969,10.7416641154849,13.8862470856366,11.2492046805546,10.9711854491339,8.79293790733437,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300304,10.8904628308391,10.5482803558868,10.8673758789002,11.5751442405512,2,4,12.0349885860011,9.362604469799,8.81992574335035,11.2329205701973,13.6511705676022,10.0279883527432,9.79558661610214,11.8633588490526,13.8173973943067,8.09895473157908,10.7410439811405,10.0591202752279,11.4443621246102,12.1230939283578,10.1525597540789,10.9711854491339,9.36729960262114,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300305,9.14548013241761,9.59391949299494,8.84177743821664,NA,2,4,7.93717331891133,9.12504002340337,7.04125563729821,12.3065875855146,12.3427923698401,11.2483365781408,12.61790827137,11.8633588490526,11.0863985762531,10.024054363826,12.3535003392142,12.8013680460249,11.4913736111362,NA,11.2492046805546,10.9711854491339,NA,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300306,11.1537275171848,11.3783523622159,10.4868888753842,11.5751442405512,1,6,12.8202766361263,11.85478998293,11.04659006564,11.2861802123369,11.5639432909024,11.2483365781408,10.7981011991464,12.0660047991807,11.0863985762531,9.02435350216787,7.15006924222312,8.12542562621898,7.16631685074501,13.8862470856366,7.94836885812079,8.57077175338304,10.1549263999552,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300307,9.61895276659718,10.9633163590514,8.2809439937277,15.6496905789191,2,6,12.8202766361263,12.7759125062186,10.5409332275105,12.8333480608112,11.5131967503484,13.6324306066078,12.4049028634252,12.723526233107,11.0863985762531,8.08994841751009,8.93009573715568,9.23006862359154,9.1407992848367,NA,6.34591553613343,7.46026816093065,10.780180903685,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300308,12.2896353678869,11.3783523622159,12.4267127892636,15.6496905789191,1,5,9.25611015448074,9.9363450195845,9.08827871446297,14.0840281052274,13.6511705676022,14.4248645192037,12.6595832424896,10.1257776171032,11.8246287708513,8.51774833578717,10.3487804948159,11.842492372017,8.982444803907,13.8862470856366,9.66201281877666,10.4488626960377,9.41819241106424,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300309,11.3765303042273,11.3783523622159,10.8673758789002,15.6496905789191,1,4,10.1346782768583,8.97264018986657,10.5409332275105,9.59105290634982,9.42817584497709,10.0279883527432,9.83726158722177,10.572029868981,10.1896526956982,9.52420393299697,4.27657723996299,4.97092964403136,5.35018889758302,NA,10.0784326616333,8.31188134532665,11.5532668986068,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300310,14.903431608124,14.9094875549157,13.359235849904,15.6496905789191,2,2,7.59659258998962,8.81799918230718,6.53559879916867,15.1710669030226,14.9110085961387,15.085980811998,13.5069743219219,7.11842548488299,14.1819834720071,7.59910430075008,9.25621352928948,10.8061778074716,8.12881518014557,11.5325369932307,10.521015007706,10.9711854491339,7.82112761277752,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300311,13.110914280717,11.7911689215133,13.4164188677735,3.42605156381558,1,4,8.08468599131054,10.0327155025563,7.54469468227806,13.1604770413636,14.425606903883,12.4120823812102,11.5459354031263,7.58839162454178,13.8173973943067,8.51774833578717,9.46083759984958,12.1226389466084,7.16631685074501,13.8862470856366,5.98182069970911,10.9711854491339,4.85480392066384,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300312,14.6414665674291,14.0816349924537,13.73972285342,11.5751442405512,1,4,8.91552942555903,10.5526678757995,8.81992574335035,11.0756523171281,11.0277950580927,11.2483365781408,10.7981011991464,9.94253393879587,11.0863985762531,9.52420393299697,10.6831578215282,11.7058355063626,9.697514256855,13.8862470856366,12.0013766480181,10.7100240725858,8.29370369117798,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300313,12.6098086566206,12.4969520712798,11.854882610569,NA,2,2,12.136945874277,6.0523904384189,9.08827871446297,12.6550009038646,12.8193685767821,11.6173843717212,12.6595832424896,10.7832990510295,11.6593195554965,6.59264870354033,12.7810903686848,11.6283966158252,13.4039988261147,9.76086618784915,11.2492046805546,10.9711854491339,7.29281179179649,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300315,11.7856884548979,11.7911689215133,11.1532909682475,13.6821422668623,1,4,10.1346782768583,6.63285451027227,11.9958055337078,11.402339011348,11.698531941937,12.4120823812102,9.79558661610214,12.2708065572889,12.9206515137518,9.01534718809897,7.23256511554475,8.27802579286633,7.1564196956869,13.8862470856366,6.34591553613343,6.17262902612389,8.76627976957845,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300316,13.1122139263677,11.7933883653805,13.4164188677735,11.5751442405512,1,3,8.76801675315982,9.362604469799,9.77135900456775,14.544848092309,14.9110085961387,13.6324306066078,13.3657424753499,10.9859450011575,14.1819834720071,9.52420393299697,10.3364536018404,12.1180837177532,8.6855301521639,13.8862470856366,9.42873049843291,10.9711854491339,7.82112761277752,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
3003,300317,12.0975218817508,14.4944515517511,8.98253563604916,11.1480794906475,1,4,10.9655217111068,9.5172454773583,8.31648669837052,11.8467765332087,11.5131967503484,11.9094528709351,11.6153936883257,9.69461602108596,10.7195479887534,7.09024755585208,10.7640436313109,10.9451122875535,10.5981553671424,6.94720309789231,8.36478870097736,6.17262902612389,9.49089642312584,2,11.3407001375752,11.0352519117384,8.27165057646775,6.50012518452449,1,1,1,12.0742582892228,12.3650704536113,11.1745265080966
